,CloseTime,Open,High,Low,Close,Volume,Adj Volume
310,1589306400,191.08608386,192.12,190.09324085,190.90498745,738.3576753,141147.64681233175
311,1589310000,190.81309669,191.04832418,190.3475,190.54460764,648.28756996,123635.37548986926
312,1589313600,190.53210902,191.42857142,189.3877551,189.56122762,1187.0392037,226194.03544331234
313,1589317200,189.63464761,190.20408163,188.6424,189.65465752,509.68323089,96630.83632667542
314,1589320800,189.61583334,189.90938535,186.80829689,188.1632653,460.03965624,86435.27192062452
315,1589324400,188.42020001,190.07459289,186.93877552,189.56631135,789.1102204,148832.5034232311
316,1589328000,189.70916265,190.3130752,189.20590219,189.85287081,214.4707956,40669.12766110914
317,1589331600,189.79591836,191.05284194,189.38052961,191.03394155,796.72937456,151703.3119696088
318,1589335200,191.11424624,191.231901,190.31592446,190.58983133,404.10764544,77056.76599111996
319,1589338800,190.90799998,191.25058687,190.16501431,191.115244,307.29512595,58619.44146322529
320,1589342400,191.18790912,191.38455556,190.45660036,190.66532124,204.8524978,39128.76856027794
321,1589346000,190.80059403,190.85157788,189.92875881,190.63440401,245.28467292,46713.05194555429
322,1589349600,190.634404,190.72753962,189.85457782,189.93588849,219.13084313,41693.24126933343
323,1589353200,189.99810939,190.5449159,189.83958891,190.48800004,428.6094274,81526.6334404402
324,1589356800,190.48800001,190.50705816,189.80000001,189.91202427,194.33625626,36938.29389041023
325,1589360400,189.91202425,190.30915644,188.51336572,190.16271035,575.67001057,108922.93325218497
326,1589364000,190.18780967,190.39816237,189.74298513,190.22243834,522.34300834,99292.49842271596
327,1589367600,190.22971095,190.54631465,189.6027105,190.51248259,656.39765575,124797.50286905604
328,1589371200,190.61224489,191.23190099,190.04180045,191.08224773,837.17643139,159552.28949822817
329,1589374800,191.231901,194.55000001,190.74994798,194.08765335,1757.09901385,337763.79858506215
330,1589378400,194.16239182,195.01,193.3231553,194.59170442,775.78603567,150581.61012591157
331,1589382000,194.66286908,198.0,194.66286908,196.57549496,1642.51876591,322604.28322878736
332,1589385600,196.57549496,198.42966193,196.41823392,197.95918367,1008.02894474,198944.6957285761
333,1589389200,198.06422053,199.2209,196.07942161,196.76761189,988.44984441,194650.78045533766
334,1589392800,196.72736522,196.72736522,195.47447866,196.48989674,539.48369878,105781.62988412616
335,1589396400,196.65033764,196.85576576,196.17187014,196.21093726,49.75514369,9780.94821368935
336,1589400000,196.37850326,196.98636121,195.96862871,196.78070206,178.06201505,34976.257042948855
337,1589403600,196.87086559,198.8169,196.59370981,197.9066141,616.8470995,122017.19155540185
338,1589407200,198.36734691,200.93686441,197.37673469,200.6172,1344.74429308,266974.96949493873
339,1589410800,200.52716557,200.97042228,198.36734694,199.24145124,521.99017384,104317.30619488156
340,1589414400,199.27134709,200.05784098,198.59844726,199.60580779,733.79326385,146293.79484729315
341,1589418000,199.66396962,200.75610559,198.11223824,198.38123068,795.79638656,158613.54508174534
342,1589421600,198.38123068,198.93073008,197.14285714,197.40697125,478.28256621,94646.15410792426
343,1589425200,197.25834884,198.88768,196.7344976,198.8364219,334.4372148,66070.39546646432
344,1589428800,198.71640413,199.15645726,197.896,199.15645726,585.37787783,116143.3700951927
345,1589432400,199.09486094,199.09486094,197.77099999,197.7782262,366.97107883,72711.50760000647
346,1589436000,197.77099999,199.53592704,195.73328881,199.293292,1204.49372037,237730.2572744134
347,1589439600,199.04546045,199.41019952,198.41719177,198.91271964,422.69184975,84108.0230261611
348,1589443200,198.8193528,200.70644155,198.421713,199.85004626,563.03350183,112561.0468679138
349,1589446800,200.01000344,202.4,198.7755102,201.85380242,1586.35022118,317986.7596136567
350,1589450400,202.01999999,205.20679774,202.01999999,204.65693833,2244.47075402,457824.61595981626
351,1589454000,204.81819863,205.97090936,200.64786676,201.99915281,2224.27869067,451833.4113506161
352,1589457600,202.07897506,204.25345862,202.07897506,202.44,2700.32207212,549022.2438060448
353,1589461200,202.56068323,202.68026647,200.81632654,201.6151825,1990.45074194,401465.3118199991
354,1589464800,201.46873786,202.08131843,200.77786909,201.6610927,872.5956747,175848.54558757885
355,1589468400,201.55926865,203.13713695,201.22448979,202.01072003,1731.30719931,350126.08135195344
356,1589472000,201.97032468,202.55338233,201.01825231,202.46960826,2368.22730859,478347.55067127815
357,1589475600,202.44862127,203.00571002,197.27826016,199.08567454,4243.77629899,847485.8472176766
358,1589479200,198.79896276,199.17271586,196.3363492,197.99290401,2237.82029936,442629.98852852854
359,1589482800,197.94200278,200.33818199,197.61834261,200.06795919,546.83811799,108837.68117862922
360,1589486400,200.14014751,204.49999999,200.14014751,203.35406588,2179.77517275,441820.48323037755
361,1589490000,203.57145687,205.200003,202.07000001,202.87999996,2933.81929996,597096.7392113244
362,1589493600,202.71531817,203.21385419,202.13427677,202.93416852,596.12448688,120856.7634057698
363,1589497200,203.11923513,204.44412639,202.87610979,203.66608652,1572.27712603,320417.9441304842
364,1589500800,203.645722,203.91295485,202.61793755,203.13106065,1130.4495678,230015.23060016544
365,1589504400,203.41863208,204.0049697,202.08338914,202.61250019,2293.83096752,465497.7945667125
366,1589508000,202.61486963,202.90631443,201.5,201.65375407,1241.96562965,251314.1045580732
367,1589511600,201.69214395,201.75996706,197.2,199.38929799,7579.13123415,1511373.5416070614
368,1589515200,199.21839763,200.79599422,198.95086173,199.49098428,1826.75964681,365094.99758825917
369,1589518800,199.40001,199.98121656,198.66656053,198.69109822,1286.89766476,256405.26351408003
370,1589522400,198.90207365,199.79313647,198.57159287,199.65695725,555.78359936,110629.75185147466
371,1589526000,199.70614653,201.43460194,199.65695725,200.59106577,1477.850269,296259.206612563
372,1589529600,200.59106577,201.9256639,200.48071548,201.24502467,1894.53083103,381155.5389586188
373,1589533200,201.16049132,201.22448979,200.19588206,200.24757539,1110.73320493,223117.4004952144
374,1589536800,200.18587264,200.39964816,199.4,199.66236437,752.10110092,150258.5182032159
375,1589540400,199.59018456,200.36080002,198.94522351,200.0255518,1236.98534479,247019.53516365562
376,1589544000,199.99272716,201.57049766,199.95234321,200.98995286,2084.28918952,418802.46675713005
377,1589547600,200.98995284,200.98995284,198.92125429,199.63212372,3126.1112812,624604.3435876203
378,1589551200,199.48815497,200.40816325,198.85360001,199.63685103,1601.21301026,319787.4707035276
379,1589554800,199.84151368,200.4684142,199.7615095,199.82717919,1507.49403389,301743.0461992417
380,1589558400,199.77750479,199.77750479,196.74453176,197.9002114,2904.52666212,576379.1287394487
381,1589562000,197.88042387,198.80603694,197.44918469,197.55102041,1882.44713305,372847.23978775414
382,1589565600,197.5510204,198.93327226,197.09999999,198.33150233,744.35136594,147445.1038337801
383,1589569200,198.32476919,198.9742731,198.01872469,198.06866744,1415.54480785,281014.55114086973
384,1589572800,198.045,198.18687588,194.19,194.93,3317.33992112,647963.0902784988
385,1589576400,194.83771102,195.19343313,191.80186318,193.60999999,2509.87487561,487263.2850729261
386,1589580000,193.5543934,196.60654632,193.06122451,196.12373503,1618.60363579,314318.7696376552
387,1589583600,196.39563774,197.9247,195.87545494,196.21907643,594.59970491,116930.86522895184
388,1589587200,196.34756624,196.73469386,194.12442385,194.805,1001.71824673,195646.06448472044
389,1589590800,194.73038849,197.04934249,193.30645068,196.74609159,1535.11495208,299330.8943845598
390,1589594400,196.80900448,197.93243616,195.87548332,197.20972236,502.86921728,98969.86640158336
391,1589598000,197.27836436,199.53002523,197.27836436,199.0204304,1312.82690608,260766.17289932808
392,1589601600,199.02043039,199.71000009,198.24889282,198.67152777,979.14401077,194647.11168746176
393,1589605200,198.65143476,201.58789844,198.55519468,201.58789844,1450.61685553,290037.38742766256
394,1589608800,201.59657234,202.39216001,200.22951664,200.64656331,1094.09850432,220056.84019154878
395,1589612400,200.38117317,201.0445549,200.06074551,200.92719438,396.07181634,79473.88931224759
396,1589616000,201.05133242,201.44686407,199.46601885,199.52242994,605.24136529,121174.07611237228
397,1589619600,199.52049896,200.61731484,198.75,200.61731484,959.63700059,191590.90257992336
398,1589623200,200.64789993,200.74999999,199.1463,200.17098061,735.12027975,146891.4908865024
399,1589626800,200.17098061,201.21643091,199.50129134,201.00297402,369.51046792,74063.76990198175
400,1589630400,201.00208172,201.19729283,200.02154487,200.30020451,290.3578314,58240.84204693994
401,1589634000,200.32949039,203.36848448,200.32949039,202.37959476,1185.25877807,239790.13206170528
402,1589637600,202.37959476,203.2428204,201.57441972,202.02910707,2118.88179464,428689.33846579626
403,1589641200,202.2403394,202.6106813,200.13940002,201.22448979,542.13187873,109168.56258227935
404,1589644800,201.26474307,201.47390057,200.09327875,200.6909664,994.85347558,199873.7313710913
405,1589648400,200.61641138,201.32479701,198.6776762,200.22778447,517.97109054,103663.9264071567
406,1589652000,200.26442457,200.63080712,197.79858336,198.70730319,762.87027212,151972.07883082895
407,1589655600,198.63663369,199.44177482,198.14976785,199.05815413,741.18573788,147446.81913419586
408,1589659200,198.93792716,200.40816325,198.51829176,200.09346278,522.47139286,104466.89535916713
409,1589662800,199.96125314,200.68632812,199.60978816,200.15394416,194.44259186,38918.76019279035
410,1589666400,200.1711466,201.88110878,200.05486298,201.63696469,368.51998291,74078.78931009796
411,1589670000,201.5,202.0,200.81632653,201.48305905,145.3292193,29264.20263416411
412,1589673600,201.43367636,201.76971467,200.4,200.45719122,358.65793245,72058.20954335904
413,1589677200,200.44395966,201.98717355,199.70211218,201.97109026,565.84839368,113713.65065798875
414,1589680800,201.97109026,202.56987194,201.42749347,201.46115514,888.78643261,179527.2268802941
415,1589684400,201.4468566,202.3396807,201.41742114,201.76027938,598.53945729,120861.42251508046
416,1589688000,201.74855897,202.12816763,201.36277024,201.50550763,1130.90295476,228128.32083239694
417,1589691600,201.58745417,202.04081632,200.65713944,201.0490607,1326.06911379,266904.1349874719
418,1589695200,201.07244922,201.48334876,200.55974059,201.03692304,2201.76118561,442569.4593380282
419,1589698800,201.04736429,202.3983156,200.8719,202.25400813,1273.4747653,256748.8457478916
420,1589702400,202.34842907,202.7,201.72293915,202.18640948,1269.6114501,256619.2211766721
421,1589706000,202.19583741,202.32572124,201.00835056,201.11820995,1726.5177902,347922.41467268026
422,1589709600,201.00835055,202.04081632,200.83833584,201.3792,785.92258123,158352.1780905566
423,1589713200,201.40437369,201.91069707,201.30096983,201.80419562,828.95731063,167197.3290697984
424,1589716800,201.88430606,201.88430606,200.89516546,201.32190422,875.31683384,176137.6480071104
425,1589720400,201.32190422,207.32223156,201.32190422,207.0102,3295.92299045,672668.1276505882
426,1589724000,206.99979999,207.62213507,206.18585396,206.93118383,1783.93877297,369115.6818861669
427,1589727600,207.0,209.72041769,206.53061224,209.01959378,1216.7879045,253266.64873419085
428,1589731200,208.99269322,209.44446299,207.59180337,208.65526292,1037.78565321,216520.13023855674
429,1589734800,208.67832412,209.14837382,207.1853774,207.67044731,885.54771664,184419.4732944574
430,1589738400,207.64426763,208.20563434,207.39033112,207.96878944,322.34177702,67006.8548873104
431,1589742000,207.95716308,208.07044367,206.3194562,207.67638494,686.69483746,142125.9041587604
432,1589745600,207.68464295,207.9923336,207.16780178,207.85912263,610.38588351,126736.42151699172
433,1589749200,207.87274952,208.05943002,207.30357906,207.90596316,680.65023393,141343.6632709087
434,1589752800,207.9478456,209.9504,207.9478456,208.90746296,782.494648,163513.73327930158
435,1589756400,208.90967313,208.90967313,206.2297584,207.52901402,1066.85649178,221179.07256343236
436,1589760000,207.42464752,207.91906455,206.42933869,207.05940415,1107.46123744,229551.96364330593
437,1589763600,207.09459996,209.10297178,207.09459996,208.65652082,1535.46762349,319769.53086359194
438,1589767200,208.55671574,215.08880402,208.21196056,214.44338236,3896.68108554,829495.7795748503
439,1589770800,214.41715789,215.46522779,213.21216425,214.4582952,1148.59740226,246166.28855221154
440,1589774400,214.4582952,216.09363562,214.0,215.05744887,685.27866514,147330.3712724915
441,1589778000,215.07912876,217.0,214.57912382,216.47170982,1622.03663154,350463.8719479787
442,1589781600,216.47170981,216.92134012,215.39024721,215.54673006,1515.50029294,327640.5319794096
443,1589785200,215.48672853,215.91836734,213.66514212,214.4253051,1427.45418362,305989.08978428924
444,1589788800,214.42129898,214.91618541,213.45278728,214.11405579,1386.65758925,296939.17166752205
445,1589792400,214.11405579,215.29169747,210.54340273,212.25551157,4049.56377578,864324.3579619727
446,1589796000,212.25551157,212.79561094,209.21607014,210.79563533,3094.93956741,655402.7777235995
447,1589799600,210.70712067,212.34239518,210.61053088,211.98526396,2254.35010662,476601.8295631868
448,1589803200,211.94884425,212.85190989,211.77840596,212.10312482,1606.33890655,340852.3399265523
449,1589806800,212.11784278,212.38970712,210.62277656,212.25106754,1914.09278404,404918.2023103814
450,1589810400,212.25106754,212.94495537,212.1165816,212.54217283,1519.77885581,322934.841668984
451,1589814000,212.4911668,213.06122448,211.83673469,212.61877709,2760.98052792,587304.9769887634
452,1589817600,212.46125993,212.79235287,210.0950252,211.272,1871.34009674,395798.84003382106
453,1589821200,211.30991292,212.07256267,209.00000004,211.38631072,2136.39276568,449871.4554491227
454,1589824800,211.38031582,212.34239544,210.43636029,212.01807697,1373.25864631,290443.2277446125
455,1589828400,212.01046856,212.79210055,211.80941039,212.08794812,610.20083994,129517.91749002805
456,1589832000,212.08905696,213.42090947,211.84732732,213.07362362,745.69991501,158725.5161285857
457,1589835600,213.27830366,213.29905472,212.65306122,213.04803926,551.93811558,117509.68221905013
458,1589839200,212.99839061,213.58362588,212.6805862,213.37405238,565.44740246,120487.30747875507
459,1589842800,213.2242644,214.89742361,213.06122449,214.64748384,450.00792033,96392.01755959434
460,1589846400,214.61539192,215.31821228,214.10535471,214.86872345,327.25500202,70325.88890189232
461,1589850000,214.91403297,214.97850844,211.42857142,212.00102635,827.28970865,175829.1579656293
462,1589853600,211.99042642,212.74822772,211.64464662,212.49807662,178.00933364,37764.32475695616
463,1589857200,212.51391057,212.55110149,209.99030002,211.76753681,734.83276601,154955.61059277822
464,1589860800,211.79305546,211.98817075,209.75921441,210.43150276,622.86445504,131132.43858316162
465,1589864400,210.37122706,211.35042017,209.6,210.9119698,1941.39824828,408959.50784957845
466,1589868000,211.00505656,212.47988999,210.87446615,212.46612747,615.30692824,130232.10031322752
467,1589871600,212.47988999,212.64243014,211.62011309,211.95355236,107.49984822,22796.071559976892
468,1589875200,211.9219693,212.4056099,211.20217057,211.56259796,195.33203917,41391.55640617828
469,1589878800,211.52586213,214.989,211.49348672,214.40953814,2621.47183961,561389.3574791452
470,1589882400,214.40953814,214.69387754,213.83095839,214.09963744,506.00494005,108391.85791589376
471,1589886000,214.17571294,214.40521333,213.43,213.86930805,831.64115961,177940.4764171703
472,1589889600,213.88000202,215.9888519,212.26581,212.54272085,3392.18478911,726590.3850902651
473,1589893200,212.8008697,212.97942117,210.55139279,210.9178567,1938.40483497,410132.1742424104
474,1589896800,210.95426649,212.50539523,210.85130902,212.27856991,813.18286146,172220.93502919108
475,1589900400,212.27856989,212.868973,212.2566569,212.62044127,392.27851788,83408.04443584678
476,1589904000,212.62044127,212.62044127,211.65119221,212.3261121,711.45054209,150992.32283449298
477,1589907600,212.3261121,214.4665009,212.1011426,213.58195617,1774.58381645,378951.9884381921
478,1589911200,213.58195617,213.79921525,212.26580999,212.8997562,299.72826639,63785.244925956395
479,1589914800,212.85866957,213.44804497,212.66964663,213.04822411,444.14710777,94650.19801561836
480,1589918400,213.0798339,213.41033518,211.41087902,211.41213746,313.24641399,66636.8132603182
481,1589922000,211.47410412,212.53085481,210.35433341,212.47797875,707.34526262,149332.0604640617
482,1589925600,212.47797885,212.94735766,211.87062313,212.28761941,165.1972896,35093.15940068285
483,1589929200,212.29832803,213.9595,212.03197626,213.2453755,278.32790851,59271.64849363939
484,1589932800,213.28501614,214.69588411,212.69700465,214.5,288.89188007,61743.32104550457
485,1589936400,214.5,214.77355811,213.65154838,213.72194637,303.17528392,64912.22609670111
486,1589940000,213.71921534,214.50513941,213.46938775,213.89554743,314.9781702,67398.0666811823
487,1589943600,213.93754514,214.17265225,212.4097496,213.22790344,264.18550624,56385.44119195889
488,1589947200,213.21064488,213.82291629,212.56430002,212.92804014,434.58299419,92669.82997442865
489,1589950800,212.79888559,213.46938775,212.56583212,213.27433659,157.83747554,33669.67762633449
490,1589954400,213.26299343,213.69,213.0718787,213.6353005,253.78512525,54178.0840200951
491,1589958000,213.61536868,215.51531699,211.88612576,212.78014752,2293.61114969,490522.5371347928
492,1589961600,212.74096152,214.18503771,212.41816384,213.35963662,872.73326388,186176.2462256863
493,1589965200,213.35963663,214.4366116,212.85745897,213.87755102,644.65917773,137865.94804035753
494,1589968800,213.88824537,214.21760364,213.20856927,214.04896858,686.9863219,146790.2123557782
495,1589972400,214.04896858,214.42116199,213.1125982,213.46067531,263.36407854,56227.75788384806
496,1589976000,213.46067531,213.68267514,212.74467683,213.01772503,210.73344257,44936.250524933275
497,1589979600,213.03793955,214.40199617,213.03158513,213.9326933,524.61703533,112260.33952554269
498,1589983200,213.93010826,214.42524841,213.68450001,214.42524841,326.72835719,69931.62146261074
499,1589986800,214.42524842,214.69387755,213.69287909,213.81304767,216.68449549,46389.38345879069
500,1589990400,213.85539964,213.85539964,206.27483442,208.01741191,5167.11791674,1081218.9640795044
501,1589994000,207.87698746,209.78758773,206.7228246,209.1387218,2424.17455297,506383.9422774112
502,1589997600,209.07919234,209.68551215,208.20970527,209.57532736,705.10309887,147562.7969516608
503,1590001200,209.53693034,210.0910436,209.07618134,209.87611842,558.76466774,117089.19153058699
504,1590004800,209.87611842,209.87611842,208.80612385,209.60000009,869.81953071,181999.14688747242
505,1590008400,209.5308501,210.5558793,209.09124367,210.49510005,1376.35724286,288707.39295156
506,1590012000,210.49510007,210.67027281,209.70632924,210.3047289,586.89730681,123408.28400153559
507,1590015600,210.3047289,210.48171001,209.59083709,210.11008413,2346.77760331,493092.5994052136
508,1590019200,210.10037835,210.30404325,209.05086072,209.87013855,1024.39088923,214944.33235619773
509,1590022800,209.90617658,211.6132288,209.3877551,211.41800095,477.01713204,100461.09168574131
510,1590026400,211.42751438,211.5,210.13251611,210.30713701,424.34186505,89455.59558544379
511,1590030000,210.28392649,210.81872913,209.52983392,209.70203534,407.16136585,85525.29073572284
512,1590033600,209.66644887,209.97037551,208.9341139,209.2167406,1052.61819536,220388.1001390539
513,1590037200,209.26878022,209.58538107,208.63529704,209.14180321,1374.90795399,287518.89422908
514,1590040800,209.2290162,209.90225622,209.2290162,209.7036565,398.862244,83632.58310160009
515,1590044400,209.69841391,209.90512248,208.84273291,208.88216959,751.9986645,157538.97400224695
516,1590048000,208.94303122,209.16979934,208.4,208.44533534,1146.9186943,239482.49156044528
517,1590051600,208.48077221,209.70021916,204.5,206.57529708,3585.56233166,741753.7857994145
518,1590055200,206.37313566,207.74613182,206.13164521,206.24977616,2019.05722797,417970.1525142218
519,1590058800,206.12244897,207.37683292,205.32939055,207.27664605,1593.82589319,329599.08822282194
520,1590062400,207.21043629,207.84935318,206.97990456,207.77108941,270.76026166,56149.1347475303
521,1590066000,207.82589064,207.92541905,206.19808547,206.46088258,990.94086673,205015.36719766073
522,1590069600,206.46088258,207.13567924,204.48979591,205.03915673,1603.33036709,330022.9048327798
523,1590073200,204.98897614,205.4975,196.7015558,200.20649141,6947.74605823,1397826.490175753
524,1590076800,200.0,201.2871,198.88027283,199.33903481,3027.83577789,606595.1855505934
525,1590080400,199.0,200.39145672,198.25992431,199.31602223,1083.80827805,216136.75475345066
526,1590084000,199.19512552,199.44535165,197.45075818,197.46126677,1573.53703073,312438.9247249112
527,1590087600,197.42334798,197.42334798,191.78846741,192.2577679,3809.05571081,742106.0151653194
528,1590091200,192.4008,198.99150786,192.1196,198.41450704,2923.55114857,572778.9166370744
529,1590094800,198.568,199.09000004,197.73,199.09000004,580.71285546,115166.66227492965
530,1590098400,199.00000002,200.5904,198.7755102,198.87294489,477.86103063,95630.8031722744
531,1590102000,199.08280188,200.69943328,199.08280188,200.42079048,272.04154956,54383.25470078209
532,1590105600,200.60315551,200.60315552,198.36734693,198.70943607,606.5966645,120770.79376790227
533,1590109200,198.65898969,198.65898969,196.25715399,198.16208305,2359.10084173,465934.89808878244
534,1590112800,198.16208302,199.91912091,198.16208302,199.18367346,1208.67827879,240928.88869088513
535,1590116400,199.17334541,199.74359999,198.46851557,198.51748977,1609.86864141,320298.0215809634
536,1590120000,198.60800019,198.94957081,196.80146317,197.16148941,784.2045028,155325.64738324346
537,1590123600,197.35427719,198.29809999,196.77984047,197.48130671,680.89134843,134561.0991035116
538,1590127200,197.48716134,198.90485681,197.2477719,198.83349226,1797.51371723,355978.51956960344
539,1590130800,198.8285209,200.28170418,198.76069016,200.10470721,727.73560822,145309.58166423408
540,1590134400,200.13472592,202.65229755,200.13472592,201.78367074,1572.54107381,316971.71155177924
541,1590138000,201.82167258,202.41120753,200.89428051,201.72940698,1534.29377138,309129.5779217349
542,1590141600,201.72940698,202.40472939,200.97844844,202.38,1424.56147874,287232.65491179255
543,1590145200,202.38,204.02579889,202.38,203.23991919,2714.80101535,552125.4026065475
544,1590148800,203.16995959,203.61223315,202.5202025,203.24837549,1629.29628296,330662.48025054915
545,1590152400,203.1888807,204.33091986,202.97473929,203.05342668,872.10889172,177744.99309690142
546,1590156000,203.10539476,203.10539476,201.17319767,201.97294197,2909.14578166,587756.3147237519
547,1590159600,201.97348885,203.57153703,201.97348885,202.74221973,446.32189365,90621.13532687395
548,1590163200,202.71466924,205.45702355,202.70960106,205.05246225,1010.88072462,206918.87246993362
549,1590166800,205.05758689,207.96857748,204.57070058,207.80291674,2227.93143519,459502.8757160215
550,1590170400,207.90270429,208.432654,206.85389672,207.17009626,1474.89658043,306365.23767027364
551,1590174000,207.2011079,209.08979741,207.2011079,208.03532501,1677.50498771,349518.98902620625
552,1590177600,208.05260437,208.85888674,206.52554958,207.6772654,570.33423331,118584.83138856459
553,1590181200,207.63122877,208.973271,206.75430003,208.25851693,603.01567709,125187.71206610136
554,1590184800,208.19173386,208.76854439,207.6004766,208.36947306,161.66588208,33678.282549380136
555,1590188400,208.37163514,208.7685444,207.52900508,208.39590527,666.58943264,138697.16802834324
556,1590192000,208.39590527,208.39590527,206.12244898,207.26603399,1393.78296399,288786.69358670106
557,1590195600,207.26603399,209.52951751,207.26603399,209.16941285,1642.60759885,342908.2524724684
558,1590199200,209.16163521,209.24049465,208.42876715,208.67847332,330.49559835,69004.06744847397
559,1590202800,208.97959183,211.14029733,208.97959183,210.09010392,1362.21240605,286912.29395371943
560,1590206400,210.34625206,210.85027808,209.39822767,209.80655375,225.25479224,47328.537051131534
561,1590210000,209.73280001,210.34158705,208.36277607,208.71320596,337.58474349,70575.36843389309
562,1590213600,208.69007026,208.95869944,207.69834979,208.95869944,313.61439564,65227.04596359854
563,1590217200,208.93761208,208.93761208,207.51102875,208.14895408,228.38940725,47532.944865670055
564,1590220800,208.14509839,208.57142857,207.19984686,208.32958572,148.63923993,30941.706115993093
565,1590224400,208.23406084,208.23406084,206.53061224,207.46386866,528.22907441,109460.2924677223
566,1590228000,207.46386866,207.88625178,205.827,206.11000001,321.19752807,66382.54551263161
567,1590231600,206.11,206.45431863,205.3710287,206.35093997,1005.30419435,207087.13739479193
568,1590235200,206.392205,207.60890485,206.16270585,207.12859538,585.59882022,121217.0356651245
569,1590238800,207.12612278,207.12612278,204.6992344,206.26867431,646.04251339,132853.57361354306
570,1590242400,206.2565956,206.91491479,205.85442344,205.91454463,267.69975579,55229.89512179216
571,1590246000,205.71428571,208.11975462,205.44,207.54636945,1147.1702759,237622.04348928135
572,1590249600,207.72768728,207.84191178,206.35247041,207.67203114,491.39116913,101723.28810714664
573,1590253200,207.67203114,208.36146129,205.71428571,206.60788654,1199.07724726,247936.09260632875
574,1590256800,206.60788654,207.34550275,206.42665774,207.04200001,806.60435638,166938.40519988458
575,1590260400,207.11834919,207.74471603,206.46369666,206.78942996,1133.65996522,234573.7972258572
576,1590264000,206.78966027,207.47566699,206.00187778,207.21003794,900.07879439,186394.34772065017
577,1590267600,207.10015873,208.37878908,206.94912526,207.90355186,754.64843173,156710.0930684333
578,1590271200,207.90355186,208.15349094,207.49410268,208.04206778,742.0639793,154260.16163862572
579,1590274800,208.05005449,208.33092162,207.42771846,208.00307416,435.03314869,90484.61155704939
580,1590278400,208.00307416,208.29317865,206.33,206.64038294,1427.90413377,295784.1931638414
581,1590282000,206.67867105,207.85321004,205.95839231,207.37886922,3055.41286915,632898.7486259476
582,1590285600,207.39558324,208.34,206.92126647,207.71940451,1701.45969415,353447.14717568073
583,1590289200,207.7243955,209.74132654,207.7243955,209.02245162,1729.184508,361323.35777028056
584,1590292800,208.988,209.35,207.83340333,208.6416583,866.75572964,180890.93734227616
585,1590296400,208.71085608,209.32760016,208.26456803,208.26456803,514.39057132,107468.38261459781
586,1590300000,208.35681711,209.37728623,208.05212607,208.96854538,341.13942993,71274.90750620472
587,1590303600,209.19999999,210.45627199,209.12336318,210.03988472,692.68210486,145445.6438252104
588,1590307200,210.20408163,210.37906993,209.3451423,209.53808989,645.61782785,135575.5298795388
589,1590310800,209.47175127,209.97115573,209.19046119,209.58928625,367.4759219,76993.03484064448
590,1590314400,209.58928625,210.42471189,209.48886212,209.78890131,548.65066692,115220.2305889756
591,1590318000,209.72185576,210.0028586,209.29337203,209.43926361,192.14251506,40290.585050199195
592,1590321600,209.42355604,209.43312873,205.9,205.92951505,1222.63016023,253045.31124535977
593,1590325200,205.877916,207.50159115,205.4174304,207.06338185,1533.9583331,317048.1046073779
594,1590328800,206.98387368,207.15880037,205.0,205.96707355,1576.36271108,325306.7101733501
595,1590332400,205.89490756,206.08316356,203.6622812,205.85290862,2351.90510789,482252.8983842868
596,1590336000,205.60334304,206.83701328,204.81713142,205.72498628,710.17880122,146251.42106163842
597,1590339600,205.35744123,205.35744123,201.73718556,204.11993541,3749.41948558,762048.7455319889
598,1590343200,204.11993542,204.7302,203.54847902,203.93912441,1788.07382214,364984.74037722545
599,1590346800,203.93686439,204.65518065,203.02729147,203.64822606,1437.80445203,293300.7971707432
600,1590350400,203.57881801,206.72256952,203.32632071,206.52994661,2251.96264153,461986.84967581293
601,1590354000,206.45256761,207.09937337,206.20781901,206.33015732,1218.41259906,251648.8765187694
602,1590357600,206.33015732,208.0416455,206.21000071,207.05888201,619.08770704,128296.96500996512
603,1590361200,207.02509043,207.06987689,205.90251627,206.26189166,1032.96862739,213410.03371760919
604,1590364800,206.26189166,206.484508,199.62870001,199.62870001,3572.48403192,725258.9140302989
605,1590368400,199.84099999,203.23779916,197.88467398,202.9485888,3506.41368712,704983.3828198138
606,1590372000,202.91765058,202.91765067,201.64273503,202.63851488,1238.18825151,250527.6769701037
607,1590375600,202.80825655,202.85714285,201.64273659,202.41859979,1198.10197984,242583.69947376582
608,1590379200,202.41238178,202.48843838,201.29780836,202.377172,1898.57628936,383337.897793361
609,1590382800,202.39588131,203.08688334,202.05402715,202.88541516,907.0783475,183639.87361190413
610,1590386400,202.94307872,203.02509155,201.69298621,202.09329355,589.61811797,119185.60211866502
611,1590390000,202.08319088,203.75704051,201.24336331,202.69894593,1017.757903,205951.41165586346
612,1590393600,202.66958789,204.16121645,202.52491304,203.98178016,382.1633513,77770.50017884542
613,1590397200,204.08163264,204.39380702,202.8174222,202.8174222,857.62955776,174461.6533213243
614,1590400800,202.88577474,204.94897959,201.70585082,202.37679353,2348.15266838,477093.51975576876
615,1590404400,202.4179898,203.68604193,201.75319094,201.95436923,1259.69131405,255514.29137759437
616,1590408000,201.78113764,202.56159413,201.31,202.26297932,1204.70964974,243370.4549165807
617,1590411600,202.35000022,203.67346937,202.35000022,202.84915284,1186.59335127,241158.33566556542
618,1590415200,203.12845949,204.08163265,202.06788738,203.67159366,1333.16972179,270594.1200909343
619,1590418800,203.70781437,204.26462328,202.278,202.29555683,1285.04528898,261286.94841983987
